,sq_mt_built,n_rooms,n_bathrooms,buy_price,neighborhood_price_m2,estimado_metros_por_preciom2
4392,147.0,3,2.0,259000,2081.94,306045.18
4393,100.0,3,2.0,160000,1983.7,198370.0
4394,80.0,3,1.0,115000,1896.75,151740.0
4395,123.0,2,1.0,289000,2007.79,246958.17
4396,60.0,1,1.0,117000,1983.7,119022.0
4397,116.0,3,2.0,310000,2076.58,240883.28
4398,109.0,3,1.0,208000,2081.94,226931.46
4399,88.0,2,2.0,215000,1983.7,174565.6
4400,58.0,1,1.0,122000,1983.7,115054.6
4401,50.0,2,1.0,105000,2081.94,104097.0
4402,74.0,3,1.0,132000,2081.94,154063.56
4403,84.0,4,1.0,146000,1983.7,166630.80000000002
4404,121.0,4,2.0,177000,1896.75,229506.75
4405,58.0,3,1.0,103000,1896.75,110011.5
4406,52.0,2,1.0,121000,1896.75,98631.0
4407,120.0,4,2.0,215000,2076.58,249189.6
4408,141.0,3,2.0,269000,2076.58,292797.78
4409,90.0,3,1.0,188000,1574.36,141692.4
4410,112.0,2,1.0,111000,2081.94,233177.28
4411,93.0,3,1.0,159000,2007.79,186724.47
4412,37.0,1,1.0,87000,2081.94,77031.78
4413,80.0,3,1.0,129000,1574.36,125948.8
4414,78.0,2,2.0,181000,2076.58,161973.24
4415,85.0,3,1.0,169000,1896.75,161223.75
4416,64.0,3,1.0,101700,2081.94,133244.16
4417,67.0,3,1.0,138000,2081.94,139489.98
4418,93.0,3,2.0,176000,2007.79,186724.47
4419,55.0,1,1.0,110000,2081.94,114506.7
4420,80.0,3,1.0,149900,2081.94,166555.2
4421,85.0,3,2.0,159900,1896.75,161223.75
4422,55.0,2,1.0,125000,2007.79,110428.45
4423,43.0,1,1.0,85000,2007.79,86334.97
4424,95.0,3,2.0,215000,1983.7,188451.5
4425,96.0,3,2.0,168000,1896.75,182088.0
4426,61.0,2,2.0,139000,2076.58,126671.38
4427,117.0,3,2.0,208000,1896.75,221919.75
4428,113.0,3,2.0,215000,2007.79,226880.27
4429,65.0,3,2.0,148000,2007.79,130506.35
4430,59.0,2,1.0,125000,1983.7,117038.3
4431,93.0,2,1.0,179900,1574.36,146415.47999999998
4432,90.0,2,2.0,249000,2076.58,186892.2
4433,66.0,3,1.0,104100,2081.94,137408.04
4434,60.0,1,1.0,130000,1983.7,119022.0
4435,100.0,2,2.0,250000,2081.94,208194.0
4436,96.0,3,1.0,190000,2081.94,199866.24
4437,62.0,3,1.0,100000,1983.7,122989.4
4438,125.0,3,3.0,240000,2081.94,260242.5
4439,98.0,3,2.0,187000,2007.79,196763.42
4440,97.0,3,1.0,165000,2007.79,194755.63
4441,60.0,3,1.0,145000,2081.94,124916.4
4442,75.0,2,1.0,210000,2081.94,156145.5
4443,35.0,1,1.0,57000,2007.79,70272.65
4444,111.0,3,2.0,178000,2076.58,230500.38
4445,78.0,2,1.0,160000,2081.94,162391.32
4446,75.0,3,1.0,129000,2007.79,150584.25
4447,120.0,4,2.0,329000,1896.75,227610.0
4448,116.0,2,1.0,275000,2007.79,232903.64
4449,110.0,3,1.0,190000,2076.58,228423.8
4450,100.0,3,2.0,170000,1896.75,189675.0
4451,50.0,2,1.0,96000,2081.94,104097.0
4452,69.0,3,1.0,130000,2007.79,138537.51
4453,60.0,2,1.0,185000,2007.79,120467.4
4454,80.0,3,2.0,145000,2076.58,166126.4
4455,54.0,2,1.0,115000,1983.7,107119.8
4456,98.0,2,2.0,199000,2076.58,203504.84
4457,80.0,3,1.0,177000,1983.7,158696.0
4458,83.0,3,1.0,94000,1574.36,130671.88
4459,60.0,2,1.0,119000,2076.58,124594.8
4460,74.0,3,1.0,104000,1574.36,116502.64
4461,52.0,1,1.0,110000,1983.7,103152.4
4462,80.0,2,2.0,157000,1983.7,158696.0
4463,70.0,2,2.0,137000,1983.7,138859.0
4464,75.0,2,1.0,110000,2076.58,155743.5
4465,70.0,3,1.0,115000,2007.79,140545.3
4466,68.0,2,1.0,98000,2007.79,136529.72
4467,70.0,3,1.0,117000,2007.79,140545.3
4468,67.0,3,1.0,109000,1983.7,132907.9
4469,70.0,2,1.0,123000,1983.7,138859.0
4470,45.0,2,1.0,101700,2081.94,93687.3
4471,60.0,2,1.0,135000,2007.79,120467.4
4472,87.0,3,2.0,150000,1574.36,136969.31999999998
4473,50.0,1,1.0,102000,1983.7,99185.0
4474,72.0,3,1.0,119000,1574.36,113353.92
4475,106.0,2,2.0,340000,2007.79,212825.74
4476,74.0,1,1.0,195000,2007.79,148576.46
4477,64.0,1,1.0,175000,2007.79,128498.56
4478,77.0,1,1.0,204000,2007.79,154599.83
4479,65.0,1,1.0,190000,2007.79,130506.35
4480,95.0,2,2.0,250000,2007.79,190740.05
4481,61.0,1,1.0,185000,2007.79,122475.19
4482,90.0,2,2.0,240000,2007.79,180701.1
4483,97.0,2,2.0,280000,2007.79,194755.63
4484,93.0,2,2.0,270000,2007.79,186724.47
4485,62.0,1,1.0,193000,2007.79,124482.98
4486,70.0,1,1.0,210000,2007.79,140545.3
4487,92.0,2,2.0,235000,2007.79,184716.68
4488,91.0,2,2.0,225000,2007.79,182708.89
4489,74.0,3,2.0,82000,1574.36,116502.64
4490,134.0,4,2.0,140000,1574.36,210964.24
4491,61.0,3,2.0,176000,2007.79,122475.19
4492,61.0,2,1.0,126000,2076.58,126671.38
4493,95.0,2,1.0,116990,1574.36,149564.19999999998
4494,74.0,2,1.0,169000,2081.94,154063.56
4495,105.0,3,2.0,229000,2076.58,218040.9
4496,76.0,3,1.0,114000,2007.79,152592.04
4497,60.0,3,1.0,128000,2076.58,124594.8
4498,80.0,3,1.0,229950,2076.58,166126.4
4499,105.0,3,2.0,225000,2076.58,218040.9
4500,70.0,3,1.0,99000,2007.79,140545.3
4501,30.0,0,1.0,79000,2076.58,62297.4
4502,79.0,2,1.0,134000,1983.7,156712.30000000002
4503,60.0,2,1.0,160000,2081.94,124916.4
4504,98.0,3,2.0,195000,1896.75,185881.5
4505,71.0,2,1.0,210000,1896.75,134669.25
4506,30.0,2,1.0,85000,2081.94,62458.2
4507,101.0,4,2.0,240000,1983.7,200353.7
4508,70.0,3,1.0,148700,2007.79,140545.3
4509,162.0,3,2.0,155000,1574.36,255046.32
4510,31.0,1,1.0,53000,2007.79,62241.49
4511,60.0,3,1.0,141000,1983.7,119022.0
4512,67.0,2,1.0,105000,2007.79,134521.93
4513,76.0,2,1.0,140900,2076.58,157820.08
4514,86.0,2,1.0,299000,2007.79,172669.94
4515,65.0,3,1.0,120000,2081.94,135326.1
4516,59.0,3,1.0,99000,2081.94,122834.46
4517,80.0,3,1.0,125000,1574.36,125948.8
4518,45.0,1,1.0,115000,2081.94,93687.3
4519,50.0,3,1.0,100000,2081.94,104097.0
4520,101.0,3,2.0,159000,1574.36,159010.36
4521,68.0,2,1.0,140000,2076.58,141207.44
4522,61.0,2,1.0,99000,2081.94,126998.34
4523,84.0,3,1.0,202000,2076.58,174432.72
4524,67.0,3,1.0,104100,2081.94,139489.98
4525,77.0,3,1.0,96000,1574.36,121225.72
4526,91.0,3,1.0,159000,1574.36,143266.75999999998
4527,128.0,4,2.0,169000,1574.36,201518.08
4528,65.0,3,1.0,120000,2007.79,130506.35
4529,70.0,3,1.0,125000,1574.36,110205.2
4530,38.0,1,1.0,59000,1896.75,72076.5
4531,56.0,2,1.0,142500,2081.94,116588.64
4532,54.0,3,1.0,105000,2007.79,108420.66
4533,89.0,2,3.0,99000,1574.36,140118.03999999998
4534,67.0,2,1.0,85000,2007.79,134521.93
4535,23.0,0,1.0,65000,2076.58,47761.34
4536,99.0,3,2.0,175000,1896.75,187778.25
4537,70.0,2,2.0,149000,2007.79,140545.3
4538,80.0,3,1.0,175000,2081.94,166555.2
4539,71.0,0,1.0,135000,2081.94,147817.74
4540,70.0,2,1.0,116000,2076.58,145360.6
4541,124.0,4,1.0,200000,2081.94,258160.56
4542,22.0,0,1.0,63990,2007.79,44171.38
4543,85.0,2,1.0,320000,2081.94,176964.9
4544,106.0,3,1.0,130000,2081.94,220685.64
4545,125.0,4,2.0,134600,2076.58,259572.5
4546,60.0,2,1.0,109000,2007.79,120467.4
4547,118.0,1,1.0,250000,1574.36,185774.48
4548,55.0,2,1.0,79000,2007.79,110428.45
4549,47.0,2,1.0,111000,1896.75,89147.25
4550,155.0,3,2.0,220000,1896.75,293996.25
4551,35.0,1,1.0,60000,1574.36,55102.6
4552,95.0,2,2.0,230000,2076.58,197275.1
4553,62.0,3,1.0,100000,2007.79,124482.98
4554,63.0,3,1.0,101700,2081.94,131162.22
4555,56.0,3,1.0,117500,2076.58,116288.48
4556,40.0,2,1.0,70000,1896.75,75870.0
4557,59.0,1,1.0,129000,2007.79,118459.61
4558,130.0,4,2.0,299000,2076.58,269955.4
4559,43.0,1,1.0,95000,2007.79,86334.97
4560,94.0,3,2.0,179000,1896.75,178294.5
4561,94.0,3,2.0,179900,2076.58,195198.52
4562,50.0,3,1.0,99900,2081.94,104097.0
4563,90.0,4,1.0,139900,1983.7,178533.0
4564,51.0,3,1.0,85000,2007.79,102397.29
4565,63.0,2,1.0,119000,2076.58,130824.54
4566,70.0,2,1.0,145000,2076.58,145360.6
4567,69.0,3,1.0,135000,2007.79,138537.51
4568,59.0,3,1.0,135000,2076.58,122518.22
4569,92.0,4,2.0,169000,2076.58,191045.36
4570,90.0,2,2.0,158000,1574.36,141692.4
4571,200.0,3,2.0,190000,1574.36,314872.0
4572,87.0,3,1.0,123000,2081.94,181128.78
4573,60.0,3,1.0,135000,2076.58,124594.8
4574,120.0,4,3.0,199999,1574.36,188923.2
4575,115.0,4,2.0,179000,2076.58,238806.7
4576,144.0,4,2.0,169999,1574.36,226707.84
4577,136.0,3,2.0,169999,1574.36,214112.96
4578,50.0,2,1.0,120000,2007.79,100389.5
4579,90.0,3,1.0,125000,1574.36,141692.4
4580,145.0,4,2.0,209680,1896.75,275028.75
4581,67.0,3,1.0,154900,1983.7,132907.9
4582,64.0,3,1.0,119840,1896.75,121392.0
4583,30.0,2,1.0,39000,1983.7,59511.0
4584,60.0,2,1.0,140900,2076.58,124594.8
4585,56.0,2,1.0,142500,2081.94,116588.64
4586,48.0,2,1.0,105000,2007.79,96373.92
4587,55.0,2,1.0,91500,2007.79,110428.45
4588,53.0,2,1.0,106000,2007.79,106412.87
4589,52.0,2,1.0,86000,2081.94,108260.88
4590,85.0,4,1.0,160000,2081.94,176964.9
4591,50.0,2,1.0,94900,1574.36,78718.0
4592,76.0,4,1.0,88000,2007.79,152592.04
4593,94.0,2,1.0,130000,1983.7,186467.8
4594,69.0,2,1.0,139000,1574.36,108630.84
4595,65.0,3,1.0,133000,2007.79,130506.35
4596,94.0,3,2.0,345000,2076.58,195198.52
4597,92.0,3,2.0,280000,1983.7,182500.4
4598,102.0,3,2.0,210000,2076.58,211811.16
4599,76.0,3,1.0,199000,2081.94,158227.44
4600,72.0,2,1.0,162000,1983.7,142826.4
4601,56.0,3,1.0,115000,2007.79,112436.24
4602,91.0,3,2.0,190000,1983.7,180516.7
4603,78.0,3,1.0,145000,2007.79,156607.62
4604,63.0,2,1.0,130000,1983.7,124973.1
4605,135.0,3,2.0,355000,2081.94,281061.9
4606,59.0,3,1.0,144700,2081.94,122834.46
4607,95.0,2,2.0,225000,2007.79,190740.05
4608,95.0,2,1.0,128000,1574.36,149564.19999999998
4609,53.0,2,1.0,89900,1983.7,105136.1
4610,55.0,2,1.0,125000,2081.94,114506.7
4611,85.0,3,1.0,175000,1896.75,161223.75
4612,90.0,1,1.0,150000,2007.79,180701.1
4613,88.0,3,2.0,220000,1983.7,174565.6
4614,70.0,3,1.0,73000,1574.36,110205.2
4615,65.0,2,1.0,115000,1983.7,128940.5
4616,122.0,2,2.0,254000,2007.79,244950.38
4617,89.0,3,1.0,134000,1574.36,140118.03999999998
4618,104.0,3,2.0,180000,1896.75,197262.0
4619,280.0,1,2.0,400000,1983.7,555436.0
4620,58.0,2,1.0,102000,2081.94,120752.52
4621,80.0,3,1.0,110000,2007.79,160623.2
4622,69.0,3,1.0,114000,2007.79,138537.51
4623,50.0,2,1.0,126900,2007.79,100389.5
4624,102.0,3,2.0,235000,2081.94,212357.88
4625,75.0,2,1.0,149000,2007.79,150584.25
4626,60.0,3,1.0,135000,2007.79,120467.4
4627,64.0,3,1.0,119000,2081.94,133244.16
4628,70.0,3,1.0,88782,2007.79,140545.3
4629,67.0,3,1.0,135000,2081.94,139489.98
4630,72.0,0,1.0,124200,2007.79,144560.88
4631,95.0,3,1.0,195000,2081.94,197784.3
4632,60.0,2,1.0,130000,2076.58,124594.8
4633,70.0,2,1.0,113900,2007.79,140545.3
4634,69.0,3,1.0,122000,1983.7,136875.30000000002
4635,39.0,1,1.0,128000,2007.79,78303.81
4636,65.0,2,1.0,125220,2007.79,130506.35
4637,80.0,3,2.0,144990,2081.94,166555.2
4638,110.0,3,2.0,188000,1896.75,208642.5
4639,45.0,1,1.0,96470,2081.94,93687.3
4640,73.0,2,1.0,136000,2081.94,151981.62
4641,50.0,1,1.0,138000,2007.79,100389.5
4642,65.0,2,1.0,101000,1574.36,102333.4
4643,60.0,1,1.0,90000,2081.94,124916.4
4644,58.0,2,1.0,129000,2081.94,120752.52
4645,84.0,2,1.0,167700,2007.79,168654.36
4646,120.0,4,2.0,220000,2007.79,240934.8
4647,48.0,2,1.0,100000,2007.79,96373.92
4648,75.0,2,1.0,125000,2007.79,150584.25
4649,62.0,3,1.0,99000,1896.75,117598.5
4650,25.0,1,1.0,72000,2007.79,50194.75
4651,68.0,2,1.0,103500,1896.75,128979.0
4652,66.0,3,1.0,135500,1896.75,125185.5
4653,65.0,1,1.0,129000,2081.94,135326.1
4654,87.0,2,2.0,225000,2076.58,180662.46
4655,114.0,4,2.0,200000,1983.7,226141.8
4656,108.0,3,2.0,240000,2076.58,224270.64
4657,78.0,2,1.0,140900,2076.58,161973.24
4658,76.0,2,1.0,236000,2007.79,152592.04
4659,81.0,3,1.0,122500,2007.79,162630.99
4660,104.0,3,2.0,140000,1983.7,206304.8
4661,70.0,3,1.0,220000,2007.79,140545.3
4662,72.0,2,1.0,125900,2007.79,144560.88
4663,130.0,2,1.0,350000,2007.79,261012.7
4664,105.0,2,2.0,299000,2076.58,218040.9
4665,57.0,0,1.0,150000,2076.58,118365.06
4666,122.0,3,2.0,250000,2081.94,253996.68
4667,112.0,3,1.0,224000,2081.94,233177.28
4668,58.0,1,1.0,103000,2007.79,116451.82
4669,76.0,3,1.0,155000,2076.58,157820.08
4670,70.0,2,1.0,109000,2007.79,140545.3
4671,75.0,2,1.0,175000,1574.36,118077.0
4672,60.0,1,1.0,160000,2076.58,124594.8
4673,45.0,1,1.0,127000,2007.79,90350.55
4674,55.0,2,1.0,106000,2081.94,114506.7
4675,85.0,2,2.0,280000,2076.58,176509.3
4676,71.0,3,1.0,135000,1896.75,134669.25
4677,58.0,3,1.0,125000,2081.94,120752.52
4678,90.0,3,2.0,225000,2076.58,186892.2
4679,116.0,3,2.0,318000,2076.58,240883.28
4680,102.0,3,2.0,270000,2081.94,212357.88
4681,55.0,2,1.0,110000,1983.7,109103.5
4682,120.0,3,2.0,150000,1574.36,188923.2
4683,102.0,3,2.0,225000,2076.58,211811.16
4684,160.0,5,3.0,330000,2081.94,333110.4
4685,80.0,2,2.0,190000,2081.94,166555.2
4686,86.0,2,2.0,230000,2076.58,178585.88
4687,100.0,3,2.0,225000,2076.58,207658.0
4688,80.0,2,1.0,140000,1574.36,125948.8
4689,89.0,2,1.0,235000,2007.79,178693.31
4690,112.0,3,1.0,280000,2076.58,232576.96
4691,65.0,2,1.0,125000,2076.58,134977.69999999998
4692,55.0,1,1.0,118000,2007.79,110428.45
4693,75.0,1,1.0,77000,2007.79,150584.25
4694,53.0,3,1.0,108000,2007.79,106412.87
4695,77.0,3,1.0,122400,1896.75,146049.75
4696,63.0,2,1.0,125000,2007.79,126490.77
4697,95.0,2,2.0,235000,2007.79,190740.05
4698,55.0,2,1.0,125000,2076.58,114211.9
4699,89.0,3,1.0,180000,1896.75,168810.75
4700,85.0,3,1.0,230000,2081.94,176964.9
4701,47.0,1,1.0,69900,1896.75,89147.25
4702,63.0,2,1.0,150000,2076.58,130824.54
4703,30.0,1,1.0,73000,2076.58,62297.4
4704,95.0,3,2.0,210000,2081.94,197784.3
4705,45.0,0,1.0,110000,1983.7,89266.5
4706,60.0,2,1.0,125000,2007.79,120467.4
4707,74.0,3,1.0,125000,2007.79,148576.46
4708,60.0,3,1.0,94000,1983.7,119022.0
4709,54.0,2,1.0,112000,1983.7,107119.8
4710,57.0,2,1.0,106000,2007.79,114444.03
4711,70.0,2,1.0,80000,1574.36,110205.2
4712,62.0,2,1.0,115000,2007.79,124482.98
4713,105.0,3,2.0,210000,2076.58,218040.9
4714,115.0,3,1.0,240000,1574.36,181051.4
4715,75.0,2,2.0,170000,2007.79,150584.25
4716,50.0,1,1.0,160000,2081.94,104097.0
4717,95.0,3,1.0,165000,1574.36,149564.19999999998
4718,170.0,4,2.0,450000,1983.7,337229.0
4719,61.0,1,1.0,180000,2076.58,126671.38
4720,78.0,2,1.0,130000,1896.75,147946.5
4721,57.0,2,1.0,170000,2076.58,118365.06
4722,86.0,3,1.0,210000,1983.7,170598.2
4723,72.0,0,1.0,130000,2076.58,149513.76
4724,93.0,2,2.0,288000,2076.58,193121.94
4725,103.0,4,2.0,196999,1983.7,204321.1
4726,50.0,2,1.0,160000,2007.79,100389.5
4727,120.0,3,2.0,350000,2076.58,249189.6
4728,66.0,2,1.0,140000,2076.58,137054.28
4729,76.0,3,1.0,135000,2007.79,152592.04
4730,60.0,2,1.0,110000,2007.79,120467.4
4731,30.0,1,1.0,69000,2007.79,60233.7
4732,31.0,1,1.0,70000,2081.94,64540.14
4733,80.0,3,1.0,155000,1983.7,158696.0
4734,110.0,3,1.0,155000,2081.94,229013.4
4735,63.0,4,1.0,165000,2081.94,131162.22
4736,39.0,0,1.0,99000,2007.79,78303.81
4737,63.0,2,1.0,133500,2076.58,130824.54
4738,46.0,3,1.0,125000,2081.94,95769.24
4739,87.0,3,1.0,190000,2081.94,181128.78
4740,37.0,0,1.0,80000,2007.79,74288.23
4741,65.0,2,1.0,112000,2081.94,135326.1
4742,122.0,4,1.0,275000,2081.94,253996.68
4743,50.0,2,1.0,130000,2007.79,100389.5
4744,68.0,2,1.0,158500,2076.58,141207.44
4745,60.0,2,1.0,126000,2007.79,120467.4
4746,84.0,2,1.0,290000,2007.79,168654.36
4747,90.0,2,2.0,290000,2081.94,187374.6
4748,250.0,11,9.0,499998,2081.94,520485.0
4749,63.0,2,1.0,130000,2007.79,126490.77
4750,70.0,1,1.0,90000,1896.75,132772.5
4751,58.0,2,1.0,165000,2007.79,116451.82
4752,68.0,1,2.0,195000,2081.94,141571.92
4753,92.0,2,2.0,380000,2076.58,191045.36
4754,77.0,2,1.0,236000,2007.79,154599.83
4755,58.0,2,1.0,99900,2076.58,120441.64
4756,119.0,3,1.0,190000,2081.94,247750.86
4757,89.0,3,1.0,150000,2007.79,178693.31
4758,58.0,3,1.0,125000,2007.79,116451.82
4759,65.0,2,1.0,110000,2081.94,135326.1
4760,94.0,3,2.0,133000,2081.94,195702.36
4761,90.0,3,1.0,150000,2007.79,180701.1
4762,25.0,1,1.0,150000,2007.79,50194.75
4763,52.0,1,1.0,175000,2081.94,108260.88
4764,45.0,1,1.0,150000,2007.79,90350.55
4765,90.0,2,1.0,170000,2076.58,186892.2
4766,60.0,1,1.0,205000,2076.58,124594.8
4767,60.0,1,1.0,155000,1983.7,119022.0
4768,115.0,3,1.0,320000,2081.94,239423.1
4769,61.0,2,1.0,99900,2081.94,126998.34
4770,110.0,3,2.0,245000,1896.75,208642.5
4771,65.0,3,1.0,118000,1983.7,128940.5
4772,125.0,3,1.0,240000,2081.94,260242.5
4773,60.0,2,1.0,124900,2076.58,124594.8
4774,90.0,3,1.0,195000,2081.94,187374.6
4775,78.0,3,1.0,115000,1574.36,122800.08
4776,60.0,2,1.0,85000,2081.94,124916.4
4777,59.0,2,1.0,120000,2007.79,118459.61
4778,70.0,2,1.0,155000,1983.7,138859.0
4779,60.0,2,1.0,130000,1896.75,113805.0
4780,30.0,2,1.0,90000,2007.79,60233.7
4781,60.0,3,1.0,115000,2081.94,124916.4
4782,110.0,3,1.0,282000,2081.94,229013.4
4783,115.0,3,2.0,290000,1983.7,228125.5
4784,120.0,4,2.0,195000,1896.75,227610.0
4785,90.0,3,1.0,145000,2007.79,180701.1
4786,90.0,3,1.0,150000,1983.7,178533.0
4787,130.0,4,3.0,270000,1574.36,204666.8
4788,40.0,1,1.0,70000,2081.94,83277.6
4789,103.0,3,2.0,199000,2076.58,213887.74
4790,90.0,3,1.0,160000,1574.36,141692.4
4791,74.0,3,1.0,290000,1896.75,140359.5
4792,70.0,2,1.0,100000,1983.7,138859.0
4793,92.0,1,2.0,180000,2081.94,191538.48
4794,110.0,3,2.0,140000,2081.94,229013.4
4795,150.0,5,2.0,220000,1574.36,236154.0
4796,30.0,1,1.0,49500,2007.79,60233.7
4797,64.0,2,1.0,167700,2007.79,128498.56
4798,85.0,3,1.0,139000,2007.79,170662.15
4799,83.0,2,1.0,110000,2081.94,172801.02000000002
4800,81.0,3,2.0,230000,2076.58,168202.97999999998
4801,60.0,3,1.0,115000,2007.79,120467.4
4802,83.0,3,1.0,145000,2081.94,172801.02000000002
4803,40.0,1,1.0,69000,2007.79,80311.6
4804,93.0,3,1.0,128000,2007.79,186724.47
4805,70.0,3,1.0,130000,2076.58,145360.6
4806,55.0,1,1.0,155000,2007.79,110428.45
4807,85.0,3,1.0,134000,1896.75,161223.75
4808,38.0,1,1.0,89900,2007.79,76296.02
4809,62.0,1,1.0,98000,2007.79,124482.98
4810,75.0,4,1.0,135000,2081.94,156145.5
4811,72.0,3,1.0,130000,1983.7,142826.4
4812,60.0,3,1.0,157000,2076.58,124594.8
4813,127.0,3,2.0,240000,2007.79,254989.33
4814,80.0,3,1.0,159000,1983.7,158696.0
4815,70.0,3,1.0,150000,2007.79,140545.3
4816,77.0,2,2.0,230000,2081.94,160309.38
4817,100.0,3,2.0,350000,2007.79,200779.0
4818,95.0,2,1.0,185000,2076.58,197275.1
4819,45.0,0,1.0,66000,1896.75,85353.75
4820,55.0,1,1.0,100000,1574.36,86589.79999999999
4821,120.0,2,2.0,139999,1574.36,188923.2
4822,95.0,3,1.0,165000,2007.79,190740.05
4823,42.0,1,1.0,83000,2007.79,84327.18
4824,70.0,2,1.0,350000,2081.94,145735.80000000002
4825,35.0,2,1.0,70000,2007.79,70272.65
4826,100.0,3,1.0,140000,2007.79,200779.0
4827,61.0,1,1.0,150000,2081.94,126998.34
4828,44.0,2,1.0,85000,2007.79,88342.76
4829,48.0,1,1.0,120000,2081.94,99933.12
4830,47.0,1,1.0,79900,2007.79,94366.13
4831,102.0,3,2.0,125000,2007.79,204794.58
4832,33.0,1,1.0,88000,2081.94,68704.02
4833,75.0,1,1.0,150000,2076.58,155743.5
4834,53.0,2,2.0,99500,2081.94,110342.82
4835,79.0,3,1.0,176000,1896.75,149843.25
4836,57.0,2,1.0,104000,1983.7,113070.9
4837,60.0,1,1.0,110000,2007.79,120467.4
4838,90.0,1,1.0,133000,2007.79,180701.1
4839,54.0,1,1.0,127000,2007.79,108420.66
4840,45.0,2,1.0,87000,2081.94,93687.3
4841,58.0,2,1.0,79000,2081.94,120752.52
4842,74.0,2,1.0,144000,2081.94,154063.56
4843,65.0,2,1.0,127500,2081.94,135326.1
4844,55.0,2,1.0,69000,2007.79,110428.45
4845,48.0,2,1.0,89000,2007.79,96373.92
4846,50.0,1,1.0,138000,2081.94,104097.0
4847,72.0,2,1.0,154990,2081.94,149899.68
4848,75.0,3,1.0,132500,2007.79,150584.25
4849,45.0,2,1.0,98000,2007.79,90350.55
4850,75.0,3,1.0,137000,1574.36,118077.0
4851,66.0,3,1.0,128500,1983.7,130924.2
4852,63.0,3,1.0,112700,2081.94,131162.22
4853,72.0,3,1.0,136000,1983.7,142826.4
4854,75.0,3,1.0,119900,1574.36,118077.0
4855,62.0,2,1.0,88000,1574.36,97610.32
4856,70.0,2,1.0,114500,2007.79,140545.3
4857,70.0,3,1.0,120000,1574.36,110205.2
4858,55.0,3,1.0,110000,1983.7,109103.5
4859,50.0,2,1.0,105000,1983.7,99185.0
4860,71.0,2,1.0,130000,2007.79,142553.09
4861,70.0,3,1.0,159000,2081.94,145735.80000000002
4862,56.0,2,1.0,89900,1574.36,88164.15999999999
4863,60.0,2,1.0,199000,1574.36,94461.6
4864,55.0,1,1.0,163000,2076.58,114211.9
4865,30.0,0,1.0,64000,2007.79,60233.7
4866,64.0,2,1.0,79000,2007.79,128498.56
4867,100.0,3,2.0,210000,2076.58,207658.0
4868,67.0,3,1.0,98000,1983.7,132907.9
4869,87.0,3,2.0,199900,1896.75,165017.25
4870,31.0,0,1.0,52990,2007.79,62241.49
4871,32.0,0,1.0,89900,2007.79,64249.28
4872,60.0,2,1.0,111000,2076.58,124594.8
4873,61.0,1,1.0,120600,2081.94,126998.34
4874,115.0,4,2.0,249000,2076.58,238806.7
4875,80.0,2,1.0,150000,1896.75,151740.0
4876,60.0,3,1.0,110000,2076.58,124594.8
4877,109.0,3,2.0,187000,2076.58,226347.22
4878,59.0,2,1.0,130000,2081.94,122834.46
4879,120.0,2,1.0,243000,2007.79,240934.8
4880,65.0,3,1.0,160000,2076.58,134977.69999999998
4881,57.0,1,1.0,129000,2007.79,114444.03
4882,70.0,3,1.0,119000,2076.58,145360.6
4883,71.0,2,1.0,133000,1574.36,111779.56
4884,53.0,2,1.0,112000,2081.94,110342.82
4885,71.0,2,1.0,152000,1574.36,111779.56
4886,38.0,1,1.0,92260,1896.75,72076.5
4887,86.0,3,1.0,109999,1574.36,135394.96
4888,105.0,4,2.0,179999,1574.36,165307.8
4889,48.0,1,1.0,114000,2007.79,96373.92
4890,65.0,3,1.0,99000,2007.79,130506.35
4891,45.0,2,1.0,121000,2081.94,93687.3
4892,72.0,2,1.0,177000,2081.94,149899.68
4893,69.0,3,2.0,89475,2081.94,143653.86000000002
4894,80.0,3,1.0,130000,1983.7,158696.0
4895,34.0,1,1.0,99000,1983.7,67445.8
4896,48.0,2,1.0,52000,2007.79,96373.92
4897,56.0,2,1.0,104000,1983.7,111087.2
4898,80.0,3,1.0,120000,2007.79,160623.2
4899,90.0,1,1.0,160000,1574.36,141692.4
4900,77.0,2,1.0,162000,2007.79,154599.83
4901,80.0,2,1.0,120000,2007.79,160623.2
4902,29.0,1,1.0,58000,2007.79,58225.91
4903,89.0,2,2.0,224999,2076.58,184815.62
4904,62.0,2,1.0,107000,1574.36,97610.32
4905,56.0,0,1.0,129000,2081.94,116588.64
4906,65.0,2,1.0,123900,1574.36,102333.4
4907,39.0,2,1.0,89000,2007.79,78303.81
4908,80.0,3,1.0,190000,1574.36,125948.8
4909,84.0,4,1.0,199000,2007.79,168654.36
4910,70.0,3,1.0,137000,1983.7,138859.0
4911,76.0,3,1.0,145000,2081.94,158227.44
4912,63.0,1,1.0,135000,2007.79,126490.77
4913,60.0,2,1.0,105000,2081.94,124916.4
4914,66.0,3,1.0,160000,2076.58,137054.28
4915,60.0,2,1.0,110000,2076.58,124594.8
4916,40.0,2,1.0,89900,2007.79,80311.6
4917,86.0,3,1.0,149000,1983.7,170598.2
4918,44.0,2,1.0,105000,2007.79,88342.76
4919,83.0,2,1.0,189000,2081.94,172801.02000000002
4920,30.0,1,1.0,79000,2076.58,62297.4
4921,90.0,3,1.0,104000,2007.79,180701.1
4922,52.0,3,1.0,125000,2081.94,108260.88
4923,39.0,1,1.0,123000,2081.94,81195.66
4924,103.0,3,1.0,140000,1983.7,204321.1
